Timestamp,Sample,Ciclo,Fase,Bridge VAB (V),KEITHLEY Voltaje (V),TIVA Temp (C),Alicat Presion (kPA),Alicat Setpoint (kPA),Setpoint Enviado (kPA)
6.132261,343,1,subida,-70566016.000000,-0.002564,None,1.0,0.999,1.0
6.234235,344,1,subida,-70528928.000000,-0.002564,None,1.0,0.999,1.0
6.309318,345,1,subida,-70532104.000000,-0.002565,None,1.0,0.999,1.0
6.374810,346,1,subida,-70539688.000000,-0.002564,None,1.0,0.999,1.0
6.458807,347,1,subida,-70547760.000000,-0.002565,None,1.0,0.999,1.0
6.525663,348,1,subida,-70547640.000000,-0.002565,None,1.0,0.999,1.0
6.575471,349,1,subida,-70543376.000000,-0.002565,None,1.0,0.999,1.0
6.631960,350,1,subida,-70546936.000000,-0.002565,None,1.0,0.999,1.0
6.675622,351,1,subida,-70551152.000000,-0.002565,None,1.0,0.999,1.0
6.725626,352,1,subida,-70532832.000000,-0.002563,None,1.0,0.999,1.0
6.775950,353,1,subida,-70495960.000000,-0.002562,None,1.0,0.998,1.0
6.824976,354,1,subida,-70479024.000000,-0.002562,None,1.0,0.998,1.0
6.875083,355,1,subida,-70495048.000000,-0.002563,None,1.0,0.999,1.0
6.952879,356,1,subida,-70522216.000000,-0.002564,None,1.0,0.999,1.0
7.025323,357,1,subida,-70526688.000000,-0.002565,None,1.0,0.999,1.0
7.079976,358,1,subida,-70535408.000000,-0.002564,None,1.0,0.998,1.0
7.142259,359,1,subida,-70543128.000000,-0.002565,None,1.0,0.999,1.0
7.191659,360,1,subida,-70543152.000000,-0.002565,None,1.0,0.999,1.0
7.241504,361,1,subida,-70543888.000000,-0.002565,None,1.0,0.998,1.0
7.474890,362,1,subida,-70541776.000000,-0.002564,None,1.0,0.998,1.0
7.559061,363,1,subida,-70544296.000000,-0.002565,None,1.0,0.999,1.0
7.608745,364,1,subida,-70541248.000000,-0.002564,None,1.0,0.999,1.0
7.658339,365,1,subida,-70540352.000000,-0.002564,None,0.999,1.0,1.0
7.775617,366,1,subida,-70558856.000000,-0.002565,None,1.0,0.998,1.0
7.880544,367,1,subida,-70542544.000000,-0.002565,None,1.0,0.999,1.0
7.942067,368,1,subida,-70555392.000000,-0.002565,None,1.0,0.999,1.0
8.025438,369,1,subida,-70549104.000000,-0.002565,None,1.0,0.999,1.0
8.125071,370,1,subida,-70543680.000000,-0.002565,None,0.999,1.0,1.0
8.175304,371,1,subida,-70541408.000000,-0.002564,None,1.0,0.999,1.0
8.225560,372,1,subida,-70539280.000000,-0.002565,None,1.0,0.999,1.0
8.291966,373,1,subida,-70536440.000000,-0.002565,None,0.999,1.0,1.0
8.341918,374,1,subida,-70540240.000000,-0.002565,None,1.0,0.999,1.0
8.391707,375,1,subida,-70555552.000000,-0.002565,None,1.0,0.999,1.0
8.441789,376,1,subida,-70561200.000000,-0.002565,None,1.0,0.999,1.0
8.525285,377,1,subida,-70562672.000000,-0.002566,None,0.999,1.0,1.0
8.674884,378,1,subida,-70547624.000000,-0.002565,None,1.0,0.999,1.0
8.758742,379,1,subida,-70549944.000000,-0.002565,None,1.0,0.999,1.0
8.808200,380,1,subida,-70557960.000000,-0.002565,None,1.0,0.999,1.0
8.874931,381,1,subida,-70554376.000000,-0.002565,None,1.0,0.999,1.0
8.952730,382,1,subida,-70556176.000000,-0.002564,None,1.0,0.999,1.0
9.012452,383,1,subida,-70561856.000000,-0.002565,None,1.0,0.998,1.0
9.077931,384,1,subida,-70562896.000000,-0.002565,None,1.0,0.999,1.0
9.124951,385,1,subida,-70559608.000000,-0.002565,None,1.0,0.999,1.0
9.174974,386,1,subida,-70561488.000000,-0.002565,None,1.0,0.998,1.0
9.224924,387,1,subida,-70564976.000000,-0.002565,None,1.0,0.999,1.0
9.325098,388,1,subida,-70541328.000000,-0.002564,None,1.0,0.999,1.0
9.374561,389,1,subida,-70538320.000000,-0.002564,None,1.0,0.999,1.0
9.425359,390,1,subida,-70546312.000000,-0.002565,None,1.0,0.999,1.0
9.475315,391,1,subida,-70556504.000000,-0.002566,None,1.0,0.999,1.0
9.541584,392,1,subida,-70571416.000000,-0.002566,None,1.0,0.999,1.0
9.591902,393,1,subida,-70581040.000000,-0.002566,None,1.0,0.998,1.0
9.667932,394,1,subida,-70592440.000000,-0.002566,None,1.0,0.999,1.0
9.795333,395,1,subida,-70573632.000000,-0.002566,None,1.0,0.999,1.0
9.858287,396,1,subida,-70611536.000000,-0.002567,None,1.0,0.999,1.0
9.907390,397,1,subida,-70600976.000000,-0.002565,None,1.0,0.999,1.0
9.957542,398,1,subida,-70552352.000000,-0.002565,None,1.0,0.999,1.0
10.003652,399,1,subida,-70548976.000000,-0.002565,None,1.0,0.999,1.0
10.225286,400,1,subida,-70543656.000000,-0.002565,None,1.0,0.999,1.0
10.274693,401,1,subida,-70615224.000000,-0.002568,None,1.0,0.999,1.0
10.374488,402,1,subida,-70608568.000000,-0.002566,None,1.0,0.999,1.0
10.624906,403,1,subida,-70506496.000000,-0.002563,None,1.0,0.999,1.0
10.691255,404,1,subida,-70504184.000000,-0.002563,None,1.0,0.999,1.0
10.743707,405,1,subida,-70497560.000000,-0.002563,None,1.0,0.999,1.0
10.791254,406,1,subida,-70489864.000000,-0.002563,None,1.0,0.999,1.0
10.902978,407,1,subida,-70539400.000000,-0.002563,None,1.0,1.0,1.0
10.962200,408,1,subida,-70491160.000000,-0.002562,None,1.0,1.0,1.0
10.995816,409,1,subida,-70471240.000000,-0.002562,None,1.0,1.0,1.0
11.090486,410,1,subida,-70462376.000000,-0.002561,None,1.0,0.999,1.0
11.157915,411,1,subida,-70459272.000000,-0.002561,None,1.0,1.0,1.0
11.457456,412,1,subida,-70389392.000000,-0.002559,None,1.0,1.001,1.0
11.541250,413,1,subida,-70392432.000000,-0.002559,None,1.0,1.0,1.0
11.696138,414,1,subida,-70375720.000000,-0.002558,None,1.0,1.001,1.0
11.774752,415,1,subida,-70370792.000000,-0.002558,None,1.0,1.001,1.0
11.841413,416,1,subida,-70366352.000000,-0.002557,None,1.0,1.001,1.0
11.890847,417,1,subida,-70382760.000000,-0.002557,None,1.0,1.0,1.0
11.941039,418,1,subida,-70359800.000000,-0.002556,None,1.0,1.001,1.0
12.024799,419,1,subida,-70303144.000000,-0.002556,None,1.0,1.001,1.0
12.207253,420,1,subida,-70317504.000000,-0.002556,None,1.0,1.001,1.0
12.257060,421,1,subida,-70316224.000000,-0.002556,None,1.0,1.001,1.0
12.307825,422,1,subida,-70310416.000000,-0.002556,None,1.0,1.001,1.0
12.357861,423,1,subida,-70387824.000000,-0.002558,None,1.0,1.001,1.0
12.474713,424,1,subida,-70269600.000000,-0.002554,None,1.0,1.001,1.0
12.606885,425,1,subida,-70266976.000000,-0.002555,None,1.0,1.002,1.0
12.673702,426,1,subida,-70266888.000000,-0.002554,None,1.0,1.001,1.0
12.723440,427,1,subida,-70267864.000000,-0.002554,None,1.0,1.001,1.0
12.773813,428,1,subida,-70272752.000000,-0.002554,None,1.0,1.002,1.0
12.823291,429,1,subida,-70278128.000000,-0.002555,None,1.0,1.001,1.0
12.962156,430,1,subida,-70263648.000000,-0.002554,None,1.0,1.001,1.0
13.023596,431,1,subida,-70261328.000000,-0.002554,None,1.0,1.001,1.0
13.125064,433,1,subida,-70248152.000000,-0.002553,None,1.0,1.001,1.0
13.202039,434,1,subida,-70223288.000000,-0.002552,None,1.0,1.001,1.0
13.274783,435,1,subida,-70195424.000000,-0.002551,None,1.0,1.001,1.0
13.374172,436,1,subida,-70220160.000000,-0.002552,None,1.0,1.001,1.0
13.457307,437,1,subida,-70233328.000000,-0.002554,None,1.0,1.001,1.0
13.507268,438,1,subida,-70232640.000000,-0.002552,None,1.0,1.002,1.0
13.557330,439,1,subida,-70233664.000000,-0.002553,None,1.002,1.0,1.0
13.624185,440,1,subida,-70251744.000000,-0.002554,None,1.002,1.0,1.0
13.711878,441,1,subida,-70253768.000000,-0.002553,None,1.002,1.0,1.0
13.774204,442,1,subida,-70237632.000000,-0.002552,None,1.0,1.001,1.0
13.824302,443,1,subida,-70235520.000000,-0.002554,None,1.0,1.001,1.0
13.873909,444,1,subida,-70238960.000000,-0.002553,None,1.002,1.0,1.0
13.923755,445,1,subida,-70236328.000000,-0.002553,None,1.0,1.001,1.0
13.973691,446,1,subida,-70237152.000000,-0.002553,None,1.0,1.001,1.0
14.024639,447,1,subida,-70248736.000000,-0.002554,None,1.002,1.0,1.0
14.074015,448,1,subida,-70260520.000000,-0.002554,None,1.0,1.001,1.0
14.123611,449,1,subida,-70263456.000000,-0.002554,None,1.0,1.002,1.0
14.174011,450,1,subida,-70278152.000000,-0.002555,None,1.0,1.001,1.0
14.240745,451,1,subida,-70280440.000000,-0.002554,None,1.0,1.001,1.0
14.273460,452,1,subida,-70265360.000000,-0.002554,None,1.0,1.002,1.0
14.324193,453,1,subida,-70258424.000000,-0.002554,None,1.0,1.001,1.0
14.423929,454,1,subida,-70250888.000000,-0.002553,None,1.0,1.001,1.0
14.528136,455,1,subida,-70260384.000000,-0.002554,None,1.0,1.001,1.0
14.607332,456,1,subida,-70263032.000000,-0.002553,None,1.0,1.001,1.0
14.656862,457,1,subida,-70270128.000000,-0.002554,None,1.0,1.001,1.0
14.707283,458,1,subida,-70280008.000000,-0.002554,None,1.0,1.001,1.0
14.824065,459,1,subida,-70264168.000000,-0.002554,None,1.0,1.002,1.0
14.906949,460,1,subida,-70265240.000000,-0.002554,None,1.0,1.001,1.0
14.961429,461,1,subida,-70264464.000000,-0.002554,None,1.0,1.001,1.0
15.010835,462,1,subida,-70265152.000000,-0.002554,None,1.0,1.001,1.0
15.078119,463,1,subida,-70262096.000000,-0.002555,None,1.0,1.001,1.0
15.123898,464,1,subida,-70259928.000000,-0.002554,None,1.0,1.001,1.0
15.173337,465,1,subida,-70256152.000000,-0.002554,None,1.0,1.001,1.0
15.223209,466,1,subida,-70249576.000000,-0.002554,None,1.0,1.001,1.0
15.306530,467,1,subida,-70248848.000000,-0.002554,None,1.0,1.001,1.0
15.373726,468,1,subida,-70243600.000000,-0.002553,None,1.0,1.001,1.0
15.423761,469,1,subida,-70248752.000000,-0.002554,None,1.0,1.001,1.0
15.473754,470,1,subida,-70275816.000000,-0.002555,None,1.0,1.001,1.0
15.523397,471,1,subida,-70306888.000000,-0.002556,None,1.0,1.001,1.0
15.623167,472,1,subida,-70319128.000000,-0.002556,None,1.0,1.001,1.0
15.694012,473,1,subida,-70323440.000000,-0.002556,None,1.0,1.001,1.0
15.740279,474,1,subida,-70328064.000000,-0.002556,None,1.0,1.001,1.0
15.790535,475,1,subida,-70317336.000000,-0.002555,None,1.0,1.001,1.0
15.856757,476,1,subida,-70304216.000000,-0.002556,None,1.0,1.001,1.0
15.907208,477,1,subida,-70331672.000000,-0.002561,None,1.0,1.001,1.0
15.973605,478,1,subida,-70305056.000000,-0.002555,None,1.0,1.001,1.0
16.062521,479,1,subida,-70295768.000000,-0.002554,None,1.0,1.001,1.0
16.106157,480,1,subida,-70295560.000000,-0.002555,None,1.0,1.001,1.0
16.173102,481,1,subida,-70300120.000000,-0.002555,None,1.0,1.001,1.0
16.223386,482,1,subida,-70303584.000000,-0.002556,None,1.0,1.001,1.0
16.273691,483,1,subida,-70298200.000000,-0.002555,None,1.0,1.001,1.0
16.323356,484,1,subida,-70296808.000000,-0.002555,None,1.0,1.001,1.0
16.373053,485,1,subida,-70300016.000000,-0.002556,None,1.001,1.0,1.0
16.473452,486,1,subida,-70354280.000000,-0.002555,None,1.0,1.001,1.0
16.523266,487,1,subida,-70288032.000000,-0.002555,None,1.0,1.001,1.0
16.573833,488,1,subida,-70296016.000000,-0.002555,None,1.0,1.001,1.0
16.623689,489,1,subida,-70305032.000000,-0.002556,None,1.0,1.001,1.0
16.673594,490,1,subida,-70306056.000000,-0.002555,None,1.0,1.001,1.0
16.773627,491,1,subida,-70307400.000000,-0.002556,None,1.0,1.001,1.0
16.873665,492,1,subida,-70310888.000000,-0.002555,None,1.0,1.001,1.0
16.976776,493,1,subida,-70300672.000000,-0.002555,None,1.0,1.001,1.0
17.056992,494,1,subida,-70288576.000000,-0.002555,None,1.0,1.001,1.0
17.106215,495,1,subida,-70292456.000000,-0.002556,None,1.0,1.001,1.0
17.173432,496,1,subida,-70302392.000000,-0.002557,None,1.0,1.001,1.0
17.273340,497,1,subida,-70311736.000000,-0.002556,None,1.0,1.001,1.0
17.373547,498,1,subida,-70312304.000000,-0.002556,None,1.001,1.0,1.0
17.424148,499,1,subida,-70332016.000000,-0.002556,None,1.0,1.001,1.0
17.473436,500,1,subida,-70328152.000000,-0.002555,None,1.0,1.001,1.0
17.544502,501,1,subida,-70289304.000000,-0.002555,None,1.0,1.001,1.0
17.622846,502,1,subida,-70295016.000000,-0.002556,None,1.0,1.001,1.0
17.693668,503,1,subida,-70310016.000000,-0.002556,None,1.001,1.0,1.0
17.773123,504,1,subida,-70308224.000000,-0.002555,None,1.001,1.0,1.0
17.838978,505,1,subida,-70318152.000000,-0.002556,None,1.0,1.001,1.0
17.883092,506,1,subida,-70326784.000000,-0.002557,None,1.0,1.001,1.0
17.972654,507,1,subida,-70314728.000000,-0.002556,None,1.0,1.001,1.0
18.055769,508,1,subida,-70323664.000000,-0.002556,None,1.0,1.001,1.0
18.156816,509,1,subida,-70316408.000000,-0.002555,None,1.0,1.001,1.0
18.189837,510,1,subida,-70314888.000000,-0.002556,None,1.0,1.001,1.0
18.255939,511,1,subida,-70321944.000000,-0.002556,None,1.0,1.001,1.0
18.306227,512,1,subida,-70343720.000000,-0.002559,None,1.0,1.001,1.0
18.373387,513,1,subida,-70315616.000000,-0.002556,None,1.0,1.001,1.0
18.512290,514,1,subida,-70326304.000000,-0.002557,None,1.0,1.0,1.0
18.573366,515,1,subida,-70332016.000000,-0.002557,None,1.0,1.001,1.0
18.606454,516,1,subida,-70330280.000000,-0.002556,None,1.0,1.001,1.0
18.656166,517,1,subida,-70328368.000000,-0.002556,None,1.0,1.0,1.0
18.773097,518,1,subida,-70333576.000000,-0.002556,None,1.0,1.001,1.0
18.823124,519,1,subida,-70376128.000000,-0.002559,None,1.0,1.0,1.0
18.873019,520,1,subida,-70372224.000000,-0.002557,None,1.0,1.001,1.0
18.940149,521,1,subida,-70316216.000000,-0.002556,None,1.0,1.001,1.0
19.023134,522,1,subida,-70316352.000000,-0.002556,None,1.0,1.001,1.0
19.089764,523,1,subida,-70324520.000000,-0.002557,None,1.0,1.0,1.0
19.122397,524,1,subida,-70334176.000000,-0.002558,None,1.0,1.0,1.0
19.212395,525,1,subida,-70341784.000000,-0.002557,None,1.0,1.0,1.0
19.312916,526,1,subida,-70358880.000000,-0.002564,None,1.0,1.001,1.0
19.388825,527,1,subida,-70343808.000000,-0.002556,None,1.0,1.0,1.0
19.438940,528,1,subida,-70317368.000000,-0.002556,None,1.0,1.001,1.0
19.488809,529,1,subida,-70322368.000000,-0.002557,None,1.0,1.0,1.0
19.612414,530,1,subida,-70332680.000000,-0.002556,None,1.0,1.0,1.0
19.655890,531,1,subida,-70332592.000000,-0.002557,None,1.0,1.001,1.0
19.711293,532,1,subida,-70339000.000000,-0.002557,None,1.0,1.0,1.0
19.772607,533,1,subida,-70349648.000000,-0.002558,None,1.0,1.0,1.0
19.822831,534,1,subida,-70406888.000000,-0.002560,None,1.0,1.001,1.0
19.856027,535,1,subida,-70402600.000000,-0.002558,None,1.0,1.0,1.0
19.922666,536,1,subida,-70342784.000000,-0.002557,None,1.0,1.0,1.0
19.973164,537,1,subida,-70345152.000000,-0.002558,None,1.0,1.001,1.0
20.022429,538,1,subida,42875508.000000,0.001558,None,2.0,2.0,2.0
0.062287,539,1,subida,42871436.000000,0.001559,None,2.0,2.0,2.0
0.154018,540,1,subida,42867704.000000,0.001558,None,2.0,2.0,2.0
0.254207,541,1,subida,42864400.000000,0.001558,None,2.0,2.0,2.0
0.584011,542,1,subida,42860312.000000,0.001558,None,2.0,2.0,2.0
0.680718,543,1,subida,42853940.000000,0.001558,None,2.0,2.0,2.0
0.925512,544,1,subida,42867024.000000,0.001559,None,2.0,2.0,2.0
0.981159,545,1,subida,42874816.000000,0.001559,None,2.0,2.0,2.0
1.035475,546,1,subida,42871036.000000,0.001558,None,2.0,2.0,2.0
1.098107,547,1,subida,42871860.000000,0.001559,None,2.0,2.0,2.0
1.145141,548,1,subida,42875452.000000,0.001558,None,2.0,2.0,2.0
1.197217,549,1,subida,42876016.000000,0.001559,None,2.0,2.0,2.0
1.356234,550,1,subida,42863664.000000,0.001558,None,2.0,2.0,2.0
1.400414,551,1,subida,42867404.000000,0.001559,None,2.0,2.0,2.0
1.446294,552,1,subida,42870768.000000,0.001558,None,2.0,2.0,2.0
1.503165,553,1,subida,42871684.000000,0.001559,None,2.0,2.0,2.0
1.561753,554,1,subida,42875348.000000,0.001558,None,2.0,2.0,2.0
1.656101,555,1,subida,42882216.000000,0.001559,None,2.0,2.0,2.0
1.723579,556,1,subida,42886956.000000,0.001559,None,2.0,2.0,2.0
1.768773,557,1,subida,42890080.000000,0.001559,None,2.0,2.0,2.0
1.916772,558,1,subida,42854396.000000,0.001559,None,2.0,2.0,2.0
1.979383,559,1,subida,42870280.000000,0.001558,None,2.0,2.0,2.0
2.054936,560,1,subida,42872540.000000,0.001558,None,2.0,2.0,2.0
2.149072,561,1,subida,42858688.000000,0.001558,None,2.0,2.0,2.0
2.234595,562,1,subida,42870788.000000,0.001558,None,2.0,2.0,2.0
2.456344,563,1,subida,42866224.000000,0.001559,None,2.0,2.0,2.0
2.547771,564,1,subida,42863764.000000,0.001558,None,2.0,2.0,2.0
2.599946,565,1,subida,42860444.000000,0.001559,None,2.0,2.0,2.0
2.646983,566,1,subida,42858536.000000,0.001558,None,2.0,2.0,2.0
2.732167,567,1,subida,42851916.000000,0.001558,None,2.0,2.0,2.0
2.905903,568,1,subida,42859620.000000,0.001558,None,2.0,2.0,2.0
2.981239,569,1,subida,42861760.000000,0.001558,None,2.0,2.0,2.0
3.092202,570,1,subida,42859248.000000,0.001559,None,2.0,2.0,2.0
3.180032,571,1,subida,42846120.000000,0.001558,None,2.0,2.0,2.0
3.224500,572,1,subida,42841520.000000,0.001557,None,2.0,2.0,2.0
3.269539,573,1,subida,42847748.000000,0.001558,None,2.0,2.0,2.0
3.336260,574,1,subida,42847004.000000,0.001557,None,2.0,2.0,2.0
3.387408,575,1,subida,42838896.000000,0.001558,None,2.0,2.0,2.0
3.436343,576,1,subida,42843244.000000,0.001558,None,2.0,2.0,2.0
3.497069,577,1,subida,42855360.000000,0.001559,None,2.0,2.0,2.0
3.543901,578,1,subida,42859740.000000,0.001557,None,2.0,2.0,2.0
3.639853,579,1,subida,42852364.000000,0.001557,None,2.0,2.0,2.0
3.707490,580,1,subida,42855680.000000,0.001558,None,2.0,2.0,2.0
3.736259,581,1,subida,42856520.000000,0.001558,None,2.0,2.0,2.0
3.803084,582,1,subida,42846644.000000,0.001557,None,2.0,2.0,2.0
3.886120,583,1,subida,42845744.000000,0.001558,None,2.0,2.0,2.0
3.975572,584,1,subida,42845912.000000,0.001558,None,2.0,2.0,2.0
4.069301,585,1,subida,42842468.000000,0.001558,None,2.0,2.0,2.0
4.151170,586,1,subida,42848040.000000,0.001558,None,2.0,2.0,2.0
4.286278,587,1,subida,42811204.000000,0.001557,None,2.0,2.0,2.0
4.375494,588,1,subida,42803536.000000,0.001555,None,2.0,2.0,2.0
4.436213,589,1,subida,42799888.000000,0.001556,None,2.0,2.0,2.0
4.475048,590,1,subida,42801096.000000,0.001556,None,2.0,2.0,2.0
4.535150,591,1,subida,42804852.000000,0.001556,None,2.0,2.0,2.0
4.586510,592,1,subida,42812956.000000,0.001557,None,2.0,2.0,2.0
4.662845,593,1,subida,42794560.000000,0.001556,None,2.0,2.0,2.0
4.742132,594,1,subida,42833796.000000,0.001558,None,2.0,2.0,2.0
4.791160,595,1,subida,42844568.000000,0.001558,None,2.0,2.0,2.0
4.841755,596,1,subida,42845752.000000,0.001557,None,2.0,2.0,2.0
4.902899,597,1,subida,42845264.000000,0.001557,None,2.0,2.0,2.0
4.935774,598,1,subida,42843832.000000,0.001558,None,2.0,2.0,2.0
5.030813,599,1,subida,42833532.000000,0.001558,None,2.0,2.0,2.0
5.191012,600,1,subida,42803768.000000,0.001558,None,2.0,2.0,2.0
5.269571,601,1,subida,42836056.000000,0.001558,None,2.0,2.0,2.0
5.319118,602,1,subida,42838272.000000,0.001557,None,2.0,2.0,2.0
5.369061,603,1,subida,42843768.000000,0.001558,None,2.0,2.0,2.0
5.418893,604,1,subida,42844208.000000,0.001557,None,2.0,2.0,2.0
5.481100,605,1,subida,42840884.000000,0.001558,None,2.0,2.0,2.0
5.542849,606,1,subida,42844412.000000,0.001557,None,2.0,2.0,2.0
5.620231,607,1,subida,42838332.000000,0.001557,None,2.0,2.0,2.0
5.686648,608,1,subida,42831584.000000,0.001557,None,2.0,2.0,2.0
5.736341,609,1,subida,42835344.000000,0.001557,None,2.0,2.0,2.0
5.786497,610,1,subida,42842768.000000,0.001557,None,2.0,2.0,2.0
5.859718,611,1,subida,42837432.000000,0.001557,None,2.0,2.0,2.0
5.936393,612,1,subida,42834944.000000,0.001557,None,2.0,2.0,2.0
6.019442,613,1,subida,42847344.000000,0.001559,None,2.0,2.0,2.0
6.085409,614,1,subida,42843492.000000,0.001558,None,2.0,2.0,2.0
6.391083,615,1,subida,42840416.000000,0.001557,None,2.0,2.0,2.0
6.469746,616,1,subida,42833744.000000,0.001557,None,2.0,2.0,2.0
6.550194,617,1,subida,42837380.000000,0.001556,None,2.0,2.0,2.0
6.679790,618,1,subida,42824708.000000,0.001557,None,2.0,2.0,2.0
6.788552,619,1,subida,42851788.000000,0.001558,None,2.0,2.0,2.0
6.897960,620,1,subida,42842068.000000,0.001558,None,2.0,2.0,2.0
7.013997,621,1,subida,42834832.000000,0.001557,None,2.0,1.999,2.0
7.091397,622,1,subida,42833612.000000,0.001557,None,2.0,2.0,2.0
7.142952,623,1,subida,42805332.000000,0.001552,None,2.0,2.0,2.0
7.252868,624,1,subida,42842888.000000,0.001558,None,2.0,1.999,2.0
7.301036,625,1,subida,42860724.000000,0.001558,None,2.0,2.0,2.0
7.353932,626,1,subida,42859176.000000,0.001558,None,2.0,1.999,2.0
7.394628,627,1,subida,42852372.000000,0.001557,None,2.0,2.0,2.0
7.475189,628,1,subida,42854032.000000,0.001558,None,2.0,2.0,2.0
7.608411,629,1,subida,42840712.000000,0.001557,None,2.0,2.0,2.0
7.668691,630,1,subida,42774136.000000,0.001556,None,2.0,2.0,2.0
7.720597,631,1,subida,42771540.000000,0.001558,None,2.0,2.0,2.0
7.768363,632,1,subida,42834628.000000,0.001557,None,2.0,2.0,2.0
7.802251,633,1,subida,42833540.000000,0.001557,None,2.0,2.0,2.0
7.861646,634,1,subida,42845072.000000,0.001558,None,2.0,2.0,2.0
7.911780,635,1,subida,42854704.000000,0.001558,None,2.0,2.0,2.0
8.002083,636,1,subida,42832276.000000,0.001557,None,2.0,2.0,2.0
8.083952,637,1,subida,42828088.000000,0.001557,None,2.0,2.0,2.0
8.135327,638,1,subida,42827564.000000,0.001557,None,2.0,1.999,2.0
8.184235,639,1,subida,42811408.000000,0.001557,None,2.0,2.0,2.0
8.235925,640,1,subida,42816480.000000,0.001557,None,2.0,2.0,2.0
8.317996,641,1,subida,42837280.000000,0.001558,None,2.0,2.0,2.0
8.450800,642,1,subida,42830208.000000,0.001557,None,2.0,2.0,2.0
8.500224,643,1,subida,42827796.000000,0.001557,None,2.0,1.999,2.0
8.550787,644,1,subida,42831296.000000,0.001557,None,2.0,2.0,2.0
8.673939,645,1,subida,42760236.000000,0.001555,None,2.0,2.0,2.0
8.758234,646,1,subida,42838408.000000,0.001558,None,2.0,2.0,2.0
8.818212,647,1,subida,42842588.000000,0.001558,None,2.0,2.0,2.0
8.851579,648,1,subida,42832940.000000,0.001557,None,2.0,2.0,2.0
8.918180,649,1,subida,42776784.000000,0.001554,None,2.0,1.999,2.0
9.024419,650,1,subida,42789852.000000,0.001556,None,2.0,2.0,2.0
9.125040,651,1,subida,42804640.000000,0.001557,None,2.0,2.0,2.0
9.172053,652,1,subida,42727144.000000,0.001552,None,2.0,2.0,2.0
9.235062,653,1,subida,42742592.000000,0.001559,None,2.0,2.0,2.0
9.268149,654,1,subida,42844992.000000,0.001558,None,2.0,2.0,2.0
9.395843,655,1,subida,42838044.000000,0.001558,None,2.0,1.999,2.0
9.485173,656,1,subida,42828992.000000,0.001558,None,2.0,2.0,2.0
9.535365,657,1,subida,42824152.000000,0.001557,None,2.0,2.0,2.0
9.584610,658,1,subida,42822084.000000,0.001557,None,2.0,2.0,2.0
9.634816,659,1,subida,42798376.000000,0.001557,None,2.0,1.999,2.0
9.701097,660,1,subida,42774656.000000,0.001557,None,2.0,2.0,2.0
9.784805,661,1,subida,42853968.000000,0.001559,None,2.0,1.999,2.0
9.834933,662,1,subida,42855016.000000,0.001558,None,2.0,1.999,2.0
9.918036,663,1,subida,42839656.000000,0.001558,None,2.0,1.999,2.0
10.000946,664,1,subida,42837924.000000,0.001558,None,2.0,2.0,2.0
